tf,name,monat,quelle,pruefung,xml,csv,diff,status,hinweis
TF35,Roos Roland,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),4766.7,4766.68,0.02,OK,
TF36,Maldini Fabio,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),95000.0,95000.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),95000.0,95000.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),645.0,645.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),95645.0,95645.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),95000.0,95000.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),95000.0,95000.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),95000.0,95000.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",95645.0,95645.0,0.0,OK,
TF36,Maldini Fabio,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),4983.3,4983.32,-0.02,OK,
TF37,Oberli Christine,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),250.0,250.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5250.0,5250.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5250.0,5250.0,0.0,OK,
TF37,Oberli Christine,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),400.0,400.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),59800.0,59800.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),59800.0,59800.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),59800.0,59800.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),59800.0,59800.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),59800.0,59800.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),59800.0,59800.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",59800.0,59800.0,0.0,OK,
TF38,Jung Claude,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),4719.95,4719.96,-0.01,OK,
TF39,Hasler Harald,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),78783.35,78783.35,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),78783.35,78783.35,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),1394.0,1394.0,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),80177.35,80177.35,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),78783.35,78783.35,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),78783.35,78783.35,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),78783.35,78783.35,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",80177.35,80177.35,0.0,OK,
TF40,Farine Corinne,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1733.35,1733.34,0.01,OK,
TF41,Meier Max,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),90000.0,90000.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),90000.0,90000.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),90000.0,90000.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),90000.0,90000.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),90000.0,90000.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),90000.0,90000.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",90000.0,90000.0,0.0,OK,
TF41,Meier Max,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),10000.0,10000.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),10000.0,10000.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10000.0,10000.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),10000.0,10000.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),10000.0,10000.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10000.0,10000.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10000.0,10000.0,0.0,OK,
TF42,Peters Otto,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),933.35,933.34,0.01,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),10000.0,10000.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),10000.0,10000.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10000.0,10000.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),10000.0,10000.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),10000.0,10000.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10000.0,10000.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10000.0,10000.0,0.0,OK,
TF43,Ochsenbein Lea,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1066.65,1066.66,-0.01,OK,
TF44,Lusser Hans,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),-2000.0,-2000.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),-2000.0,-2000.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),26000.0,26000.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),-2000.0,-2000.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),-2000.0,-2000.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),-2000.0,-2000.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",26000.0,26000.0,0.0,OK,
TF44,Lusser Hans,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),770.0,770.0,0.0,OK,
TF02,Paganini Maria,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),8013.05,5969.05,2044.0,DIFF,
TF02,Paganini Maria,2025-12,MONTHLY,Statistik Zulagen (Allowances),95.0,0.0,95.0,DIFF,
TF02,Paganini Maria,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),215.0,215.0,0.0,OK,
TF02,Paganini Maria,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF02,Paganini Maria,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF03,Lusser Pia,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),1500.0,1500.0,0.0,OK,
TF03,Lusser Pia,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF04,Fankhauser Markus,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),30000.0,30000.0,0.0,OK,
TF04,Fankhauser Markus,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-2800.0,-2800.0,0.0,OK,
TF05,Moser Johann,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),1350.0,1350.0,0.0,OK,
TF05,Moser Johann,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF08,Lamon René,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),11682.45,7638.45,4044.0,DIFF,
TF08,Lamon René,2025-12,MONTHLY,Statistik Zulagen (Allowances),95.0,0.0,95.0,DIFF,
TF08,Lamon René,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),250.0,250.0,0.0,OK,
TF08,Lamon René,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF08,Lamon René,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-603.79,-603.79,0.0,OK,
TF09,Estermann Michael,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),1000.0,1000.0,0.0,OK,
TF09,Estermann Michael,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),32000.0,0.0,32000.0,DIFF,
TF09,Estermann Michael,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF11,Bosshard Peter,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),30500.0,31950.0,-1450.0,DIFF,
TF11,Bosshard Peter,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF11,Bosshard Peter,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),215.0,215.0,0.0,OK,
TF11,Bosshard Peter,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF11,Bosshard Peter,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-2469.83,-2469.83,0.0,OK,
TF12,Casanova Renato,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),25000.0,0.0,25000.0,DIFF,
TF12,Casanova Renato,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-866.67,-866.67,0.0,OK,
TF13,Combertaldi Renato,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),3200.0,2200.0,1000.0,DIFF,
TF13,Combertaldi Renato,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF13,Combertaldi Renato,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),215.0,0.0,215.0,DIFF,
TF13,Combertaldi Renato,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF13,Combertaldi Renato,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF14,Egli Anna,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),2500.0,2500.0,0.0,OK,
TF14,Egli Anna,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-318.5,-318.5,0.0,OK,
TF17,Binggeli Fritz,2025-12,MONTHLY,QST steuerbarer Lohn TI A0N (TaxableEarning),4550.0,4550.0,0.0,OK,"Satz-Lohn 6666.65, QST 509.60"
TF18,Blanc Pierre,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),2791.4,2791.4,0.0,OK,
TF18,Blanc Pierre,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-76.44,-76.44,0.0,OK,
TF18,Blanc Pierre,2025-12,MONTHLY,QST steuerbarer Lohn BE B0Y (TaxableEarning),2791.4,2791.4,0.0,OK,"Satz-Lohn 7084.65, QST 278.85"
TF19,Andrey Melanie,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-197.16,-197.16,0.0,OK,
TF19,Andrey Melanie,2025-12,MONTHLY,QST steuerbarer Lohn TI A0N (TaxableEarning),5200.0,5200.0,0.0,OK,"Satz-Lohn 3336.65, QST 358.80"
TF22,Bucher Elisabeth,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),5111.0,5111.0,0.0,OK,
TF22,Bucher Elisabeth,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-320.83,-320.83,0.0,OK,
TF22,Bucher Elisabeth,2025-12,MONTHLY,QST steuerbarer Lohn TI C0N (TaxableEarning),5111.0,5111.0,0.0,OK,"Satz-Lohn 4750.60, QST -3987.95"
TF23,Koller Ludwig,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),5000.0,5000.0,0.0,OK,
TF23,Koller Ludwig,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF23,Koller Ludwig,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),215.0,215.0,0.0,OK,
TF23,Koller Ludwig,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF23,Koller Ludwig,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-379.16,-379.16,0.0,OK,
TF23,Koller Ludwig,2025-12,MONTHLY,QST steuerbarer Lohn TI B1N (TaxableEarning),10215.0,10215.0,0.0,OK,"Satz-Lohn 7970.40, QST 1014.40"
TF24,Utzinger Jan,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),11000.0,11000.0,0.0,OK,
TF24,Utzinger Jan,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF24,Utzinger Jan,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF24,Utzinger Jan,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF24,Utzinger Jan,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-834.17,-834.17,0.0,OK,
TF27,Rast Eva,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),10000.0,10000.0,0.0,OK,
TF27,Rast Eva,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF27,Rast Eva,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF27,Rast Eva,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF27,Rast Eva,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-800.0,-800.0,0.0,OK,
TF27,Rast Eva,2025-12,MONTHLY,QST steuerbarer Lohn BE L0N (TaxableEarning),10000.0,10000.0,0.0,OK,"Satz-Lohn 10000.00, QST 450.00"
TF28,Arbenz Esther,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),6000.0,6000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF28,Arbenz Esther,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF28,Arbenz Esther,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF28,Arbenz Esther,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-520.0,-520.0,0.0,OK,
TF28,Arbenz Esther,2025-12,MONTHLY,QST steuerbarer Lohn BE A0Y (TaxableEarning),6550.0,12000.0,-5450.0,DIFF,"Satz-Lohn 16000.00, QST 1461.95"
TF29,Forster Moreno,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),6000.0,6000.0,0.0,OK,
TF29,Forster Moreno,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-455.0,-455.0,0.0,OK,
TF29,Forster Moreno,2025-12,MONTHLY,QST steuerbarer Lohn TI A0N (TaxableEarning),6550.0,12000.0,-5450.0,DIFF,"Satz-Lohn 10333.35, QST 1394.15"
TF31,Bolletto Franca,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),5000.0,5000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-325.0,-325.0,0.0,OK,
TF31,Bolletto Franca,2025-12,MONTHLY,QST steuerbarer Lohn VD B0N (TaxableEarning),10000.0,10000.0,0.0,OK,"Satz-Lohn 5416.65, QST 1035.00"
TF32,Armanini Laura,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),5000.0,5000.0,0.0,OK,
TF32,Armanini Laura,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF32,Armanini Laura,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF32,Armanini Laura,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF32,Armanini Laura,2025-12,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-400.0,-400.0,0.0,OK,
TF32,Armanini Laura,2025-12,MONTHLY,QST steuerbarer Lohn BE A0Y (TaxableEarning),5000.0,5000.0,0.0,OK,"Satz-Lohn 5000.00, QST 547.50"
TF33,Châtelain Pierre,2025-12,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),5000.0,5000.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),250.0,250.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
